origin_cluster,origin_degree,origin_train_n,reassigned_to,is_graph_neighbor,dist_to_own_centroid,dist_to_reassigned_centroid,margin_normalized
cube2_cluster0,7,105,cube3_cluster1,True,1.6471110323848712,1.3387717024543624,0.08096887956884066
cube2_cluster0,7,105,cube8_cluster1,False,1.3559672936166522,1.3505925652612307,0.0014113857386387815
cube2_cluster0,7,105,cube3_cluster1,True,2.1196989125407963,0.7805911194389686,0.3516452398524513
cube2_cluster0,7,105,cube1_cluster1,True,1.3042117301767828,1.0788187771589883,0.05918743766056756
cube8_cluster0,6,47,cube8_cluster1,False,1.334413653413418,1.1127834842569098,0.05819934316942133
cube8_cluster0,6,47,cube15_cluster1,False,1.9055680983922085,1.1974268805853114,0.18595552177940156
cube8_cluster0,6,47,cube1_cluster1,True,1.3756422083909412,1.3551536237945945,0.00538023397498944
cube8_cluster0,6,47,cube15_cluster1,False,1.4647459761770796,1.383701950592229,0.021281890794900254
cube8_cluster0,6,47,cube1_cluster1,True,1.2247468208559242,0.9274901435269266,0.07805861196205402
cube8_cluster0,6,47,cube8_cluster1,False,1.1418100913381968,0.973711699980973,0.04414207687545532
cube8_cluster0,6,47,cube15_cluster0,True,0.9580980004932125,0.8373418480024543,0.03171016285993855
cube8_cluster0,6,47,cube1_cluster0,True,1.8692028848921438,1.6641774165753118,0.053839004114175325
cube8_cluster0,6,47,cube1_cluster1,True,0.793698545170426,0.5796717059414592,0.05620273409148106
cube8_cluster0,6,47,cube1_cluster1,True,1.0369290510657303,0.9894448809326226,0.012469184692722901
cube8_cluster0,6,47,cube9_cluster0,True,1.522315869749016,1.4063059256070163,0.03046382437861065
cube8_cluster0,6,47,cube9_cluster0,True,1.3491658287888786,1.2342204174479463,0.030184281615817023
cube8_cluster0,6,47,cube15_cluster0,True,1.228946059212855,1.0852416596360441,0.03773629600048003
cube8_cluster0,6,47,cube1_cluster0,True,1.2788864503983859,0.546145777376117,0.19241525666707035
cube8_cluster0,6,47,cube1_cluster1,True,1.0569144068912322,0.6582813599945867,0.10467970846796877
cube8_cluster0,6,47,cube1_cluster0,True,1.066748061696368,1.027392618828444,0.010334608026389313
cube8_cluster0,6,47,cube1_cluster1,True,1.4706771654149962,1.067901454870719,0.10576755812391403
cube8_cluster0,6,47,cube1_cluster1,True,1.0254732023955977,0.9389939682095046,0.022709158444358758
cube8_cluster0,6,47,cube1_cluster1,True,1.386673311726176,1.0729494840844191,0.08238283070773364
cube8_cluster0,6,47,cube1_cluster1,True,0.8697665084382599,0.68563486657128,0.04835235498014623
cube8_cluster0,6,47,cube1_cluster0,True,1.2233436238328266,0.6117820207317808,0.16059403710053977
cube8_cluster0,6,47,cube8_cluster1,False,1.2961797247869367,1.2420381920923969,0.014217385895612557
cube8_cluster0,6,47,cube1_cluster0,True,1.238811389305895,1.115430224089126,0.032399482446015794
cube8_cluster0,6,47,cube15_cluster0,True,0.8156230023275057,0.7883317355902079,0.007166595614744942
cube8_cluster0,6,47,cube1_cluster1,True,1.2521188964382948,1.2104843751321124,0.01093308642237228
cube8_cluster0,6,47,cube1_cluster1,True,1.518524724102022,1.3973143334873224,0.03182944427616685
cube8_cluster0,6,47,cube1_cluster1,True,1.5954275547744474,1.5859361011072513,0.0024924240741057563
cube9_cluster0,11,353,cube10_cluster0,True,1.9001302061404772,1.8204755908447574,0.020917036287375408
cube9_cluster0,11,353,cube10_cluster0,True,1.6733066777885115,1.233255744693116,0.11555590723371927
cube9_cluster0,11,353,cube10_cluster0,True,1.826241818697987,1.5636989102705088,0.06894289203686266
cube9_cluster0,11,353,cube8_cluster0,True,1.2305057728090179,1.2239595964573537,0.001719004075068007
cube9_cluster0,11,353,cube8_cluster1,True,2.0042367264067034,1.1127834842569098,0.23409264793157125
cube9_cluster0,11,353,cube8_cluster0,True,1.2319073303727426,0.938300120065469,0.07710027409500661
cube9_cluster0,11,353,cube8_cluster1,True,1.6046438505983254,1.1215317653012569,0.12686362217069655
cube9_cluster0,11,353,cube10_cluster0,True,0.9794184108142332,0.9559833939164103,0.0061539572694836375
cube9_cluster0,11,353,cube16_cluster0,True,1.846846915495899,1.6334915658784266,0.05602640315926731
cube9_cluster0,11,353,cube3_cluster1,True,1.9738463681449845,1.4985293008063556,0.12481667645522103
cube9_cluster0,11,353,cube8_cluster1,True,2.073437648574438,1.9044129010778656,0.044385334907772064
cube9_cluster0,11,353,cube3_cluster1,True,1.6385307698284697,0.9023160785486256,0.19332752227386452
cube9_cluster0,11,353,cube16_cluster1,False,1.732300923884175,1.649571980797694,0.02172434451075829
cube9_cluster0,11,353,cube16_cluster1,False,1.8148845870168213,1.7269689908127297,0.02308634231927603
cube9_cluster0,11,353,cube1_cluster1,True,1.2764478440333427,1.2740793201480858,0.0006219664720180458
cube9_cluster0,11,353,cube16_cluster0,True,1.3183807865370993,0.8589001590235081,0.12065808017987187
cube9_cluster0,11,353,cube16_cluster0,True,1.6445161441792455,1.6118261684637833,0.008584278584928216
cube9_cluster0,11,353,cube3_cluster0,True,1.7003612052355102,1.638247106550276,0.016310955132143798
cube9_cluster0,11,353,cube3_cluster1,True,1.8018250878753292,1.359598417360041,0.11612724862297512
cube9_cluster0,11,353,cube16_cluster0,True,2.092563338878974,2.013522490430274,0.020755863160577356
cube9_cluster0,11,353,cube10_cluster0,True,1.0714181804458818,0.809133990743473,0.06887495336261999
