pitcher_id,pitch_a,cluster_a,pitch_b,cluster_b,same_cluster
607481,FF,cube61_cluster0,SI,cube61_cluster0,True
607536,CH,cube67_cluster0,FF,cube60_cluster0,False
607536,CH,cube67_cluster0,SI,cube60_cluster0,False
607536,FC,cube51_cluster0,FF,cube60_cluster0,False
607536,FC,cube51_cluster0,SI,cube60_cluster0,False
607536,FF,cube60_cluster0,SI,cube60_cluster0,True
607536,KC,cube16_cluster0,ST,cube10_cluster0,True
607625,CH,cube59_cluster0,FC,cube51_cluster0,False
607625,CH,cube59_cluster0,FF,cube60_cluster0,True
607625,CH,cube59_cluster0,FS,cube59_cluster0,True
607625,CH,cube59_cluster0,SI,cube60_cluster0,True
607625,CU,cube2_cluster0,SV,cube9_cluster0,False
607625,FC,cube51_cluster0,FF,cube60_cluster0,False
607625,FC,cube51_cluster0,FS,cube59_cluster0,False
607625,FC,cube51_cluster0,SI,cube60_cluster0,False
607625,FF,cube60_cluster0,FS,cube59_cluster0,False
607625,FF,cube60_cluster0,SI,cube60_cluster0,True
607625,FS,cube59_cluster0,SI,cube60_cluster0,False
607625,SL,cube24_cluster0,ST,cube16_cluster0,False
607625,ST,cube16_cluster0,SV,cube9_cluster0,False
608032,CH,cube66_cluster0,FF,cube60_cluster0,True
608331,CH,cube60_cluster0,FC,cube51_cluster0,False
608331,CH,cube60_cluster0,FF,cube60_cluster0,True
608331,CH,cube60_cluster0,SI,cube60_cluster0,True
608331,CU,cube2_cluster0,ST,cube9_cluster0,False
608331,FC,cube51_cluster0,FF,cube60_cluster0,False
608331,FC,cube51_cluster0,SI,cube60_cluster0,False
608331,FF,cube60_cluster0,SI,cube60_cluster0,True
608334,CH,cube67_cluster0,FF,cube60_cluster0,True
608334,CH,cube67_cluster0,PO,cube60_cluster0,True
608334,CH,cube67_cluster0,SI,cube60_cluster0,True
608334,FF,cube60_cluster0,PO,cube60_cluster0,True
608334,FF,cube60_cluster0,SI,cube60_cluster0,True
608334,PO,cube60_cluster0,SI,cube60_cluster0,True
608337,CH,cube59_cluster0,FF,cube60_cluster0,False
608337,CH,cube59_cluster0,PO,cube60_cluster0,False
608337,CH,cube59_cluster0,SL,cube41_cluster0,False
608337,FF,cube60_cluster0,PO,cube60_cluster0,True
608337,FF,cube60_cluster0,SL,cube41_cluster0,False
608337,PO,cube60_cluster0,SL,cube41_cluster0,False
608371,CU,cube9_cluster0,ST,cube9_cluster0,True
608371,FF,cube60_cluster0,FS,cube59_cluster0,True
608371,FF,cube60_cluster0,SI,cube60_cluster0,True
608371,FS,cube59_cluster0,SI,cube60_cluster0,True
608372,CU,cube9_cluster0,ST,cube16_cluster0,False
608372,FF,cube60_cluster0,FS,cube59_cluster0,True
608372,FF,cube60_cluster0,SI,cube60_cluster0,True
608372,FS,cube59_cluster0,SI,cube60_cluster0,True
608379,FC,cube42_cluster0,FF,cube60_cluster0,False
608379,FC,cube42_cluster0,SI,cube60_cluster0,False
608379,FC,cube42_cluster0,SL,cube42_cluster0,True
608379,FF,cube60_cluster0,SI,cube60_cluster0,True
608566,CH,cube59_cluster0,FF,cube59_cluster2,False
608566,CH,cube59_cluster0,SI,cube59_cluster2,False
608566,CH,cube59_cluster0,SL,cube51_cluster0,False
608566,FF,cube59_cluster2,SI,cube59_cluster2,True
608566,FF,cube59_cluster2,SL,cube51_cluster0,False
608566,SI,cube59_cluster2,SL,cube51_cluster0,False
608650,CH,cube66_cluster0,FF,cube60_cluster0,False
608650,CH,cube66_cluster0,SI,cube60_cluster0,False
608650,FF,cube60_cluster0,SI,cube60_cluster0,True
608665,CH,cube60_cluster0,FF,cube60_cluster0,True
608665,CH,cube60_cluster0,SI,cube60_cluster0,True
608665,CU,cube16_cluster0,SL,cube24_cluster0,False
608665,FF,cube60_cluster0,SI,cube60_cluster0,True
608717,CH,cube60_cluster0,FF,cube60_cluster0,True
608717,CH,cube60_cluster0,SI,cube60_cluster0,True
608717,CU,cube10_cluster0,SL,cube16_cluster0,False
608717,CU,cube10_cluster0,ST,cube10_cluster0,True
608717,FF,cube60_cluster0,SI,cube60_cluster0,True
608717,SL,cube16_cluster0,ST,cube10_cluster0,False
612434,CH,cube68_cluster0,FF,cube68_cluster0,True
612434,CH,cube68_cluster0,SI,cube68_cluster0,True
612434,FF,cube68_cluster0,SI,cube68_cluster0,True
614179,CH,cube59_cluster0,FF,cube59_cluster0,True
614179,CH,cube59_cluster0,SI,cube59_cluster0,True
614179,CH,cube59_cluster0,SL,cube41_cluster0,False
614179,FF,cube59_cluster0,SI,cube59_cluster0,True
614179,FF,cube59_cluster0,SL,cube41_cluster0,False
614179,SI,cube59_cluster0,SL,cube41_cluster0,False
615698,CH,cube66_cluster0,FF,cube59_cluster0,True
615698,CH,cube66_cluster0,FS,cube66_cluster0,True
615698,CH,cube66_cluster0,SI,cube60_cluster0,True
615698,CU,cube15_cluster0,SL,cube23_cluster0,False
615698,FC,cube41_cluster0,FF,cube59_cluster0,False
615698,FC,cube41_cluster0,SI,cube60_cluster0,False
615698,FF,cube59_cluster0,FS,cube66_cluster0,True
615698,FF,cube59_cluster0,SI,cube60_cluster0,True
615698,FS,cube66_cluster0,SI,cube60_cluster0,False
620454,CH,cube60_cluster0,FF,cube60_cluster0,True
620454,CH,cube60_cluster0,SI,cube60_cluster0,True
620454,FF,cube60_cluster0,SI,cube60_cluster0,True
621051,CH,cube67_cluster0,FF,cube60_cluster0,False
621053,CH,cube67_cluster0,FF,cube60_cluster0,True
621053,CH,cube67_cluster0,SI,cube60_cluster0,True
621053,FC,cube51_cluster0,FF,cube60_cluster0,False
621053,FC,cube51_cluster0,SI,cube60_cluster0,False
621053,FF,cube60_cluster0,SI,cube60_cluster0,True
621107,CH,cube67_cluster0,FF,cube60_cluster0,True
621107,CH,cube67_cluster0,SI,cube61_cluster0,True
621107,CU,cube10_cluster0,ST,cube16_cluster0,True
621107,FC,cube51_cluster0,FF,cube60_cluster0,False
621107,FC,cube51_cluster0,SI,cube61_cluster0,False
621107,FF,cube60_cluster0,SI,cube61_cluster0,True
621111,CH,cube67_cluster0,FF,cube60_cluster0,False
621111,CH,cube67_cluster0,SI,cube60_cluster0,True
621111,FC,cube42_cluster0,FF,cube60_cluster0,False
621111,FC,cube42_cluster0,SI,cube60_cluster0,False
621111,FC,cube42_cluster0,SL,cube24_cluster0,False
621111,FF,cube60_cluster0,SI,cube60_cluster0,True
621111,KC,cube2_cluster0,ST,cube10_cluster0,True
621111,SL,cube24_cluster0,ST,cube10_cluster0,False
621112,CH,cube60_cluster0,FF,cube60_cluster0,True
621112,CH,cube60_cluster0,SI,cube60_cluster0,True
621112,CU,cube2_cluster0,SL,cube16_cluster0,False
621112,CU,cube2_cluster0,ST,cube10_cluster0,True
621112,FF,cube60_cluster0,SI,cube60_cluster0,True
621112,SL,cube16_cluster0,ST,cube10_cluster0,False
621121,CH,cube60_cluster0,FF,cube60_cluster0,True
621121,CH,cube60_cluster0,SI,cube60_cluster0,True
621121,FF,cube60_cluster0,SI,cube60_cluster0,True
621121,KC,cube10_cluster0,ST,cube16_cluster0,False
621237,FC,cube51_cluster0,FF,cube60_cluster0,False
621237,FF,cube60_cluster0,SI,cube67_cluster0,True
621244,CH,cube67_cluster0,FF,cube60_cluster0,True
621244,CH,cube67_cluster0,SI,cube67_cluster0,True
621244,FC,cube51_cluster0,FF,cube60_cluster0,False
621244,FF,cube60_cluster0,SI,cube67_cluster0,True
621345,CH,cube67_cluster0,FF,cube61_cluster0,False
621366,FS,cube67_cluster0,SI,cube67_cluster0,True
621381,CH,cube60_cluster0,FC,cube51_cluster0,False
621381,CH,cube60_cluster0,FF,cube60_cluster0,True
621381,CH,cube60_cluster0,SI,cube61_cluster0,False
621381,FC,cube51_cluster0,FF,cube60_cluster0,False
621381,FC,cube51_cluster0,SI,cube61_cluster0,False
621381,FF,cube60_cluster0,SI,cube61_cluster0,True
621383,CH,cube59_cluster0,SI,cube59_cluster2,False
622253,CH,cube60_cluster0,FF,cube67_cluster0,False
622253,CH,cube60_cluster0,SI,cube67_cluster0,False
622253,FF,cube67_cluster0,SI,cube67_cluster0,True
622379,FF,cube68_cluster0,SI,cube61_cluster0,True
622491,FF,cube67_cluster0,SI,cube67_cluster0,True
622503,CH,cube60_cluster0,FF,cube60_cluster0,True
622503,CH,cube60_cluster0,SI,cube60_cluster0,True
622503,FF,cube60_cluster0,SI,cube60_cluster0,True
622554,CU,cube10_cluster0,ST,cube16_cluster0,False
622554,FF,cube61_cluster0,FS,cube66_cluster0,False
622554,FF,cube61_cluster0,PO,cube60_cluster0,True
622554,FF,cube61_cluster0,SI,cube61_cluster0,True
622554,FS,cube66_cluster0,PO,cube60_cluster0,False
622554,FS,cube66_cluster0,SI,cube61_cluster0,False
622554,PO,cube60_cluster0,SI,cube61_cluster0,True
622608,CH,cube60_cluster0,FC,cube42_cluster0,False
622608,CH,cube60_cluster0,FF,cube60_cluster0,True
622608,CH,cube60_cluster0,SI,cube60_cluster0,True
622608,FC,cube42_cluster0,FF,cube60_cluster0,False
622608,FC,cube42_cluster0,SI,cube60_cluster0,False
622608,FC,cube42_cluster0,SL,cube32_cluster0,True
622608,FF,cube60_cluster0,SI,cube60_cluster0,True
622663,CH,cube67_cluster0,FF,cube60_cluster0,False
622663,CH,cube67_cluster0,SI,cube60_cluster0,True
622663,FC,cube51_cluster0,FF,cube60_cluster0,False
622663,FC,cube51_cluster0,SI,cube60_cluster0,False
622663,FF,cube60_cluster0,SI,cube60_cluster0,True
622663,SL,cube24_cluster0,ST,cube16_cluster0,False
622780,CH,cube60_cluster0,FF,cube51_cluster0,True
622786,CH,cube67_cluster0,FF,cube68_cluster0,True
622786,CH,cube67_cluster0,SI,cube68_cluster0,True
622786,FF,cube68_cluster0,SI,cube68_cluster0,True
623211,CH,cube59_cluster0,FC,cube50_cluster0,True
623211,CH,cube59_cluster0,FF,cube67_cluster0,True
623211,CH,cube59_cluster0,SI,cube67_cluster0,True
623211,FC,cube50_cluster0,FF,cube67_cluster0,False
623211,FC,cube50_cluster0,SI,cube67_cluster0,False
623211,FF,cube67_cluster0,SI,cube67_cluster0,True
623352,CH,cube68_cluster0,SI,cube61_cluster0,True
623433,CH,cube59_cluster0,FF,cube59_cluster0,True
623433,CH,cube59_cluster0,SI,cube59_cluster0,True
623433,FF,cube59_cluster0,SI,cube59_cluster0,True
623437,CH,cube60_cluster0,FC,cube51_cluster0,True
623437,CH,cube60_cluster0,PO,cube60_cluster0,True
623437,CH,cube60_cluster0,SI,cube61_cluster0,True
623437,FC,cube51_cluster0,PO,cube60_cluster0,True
623437,FC,cube51_cluster0,SI,cube61_cluster0,True
623437,PO,cube60_cluster0,SI,cube61_cluster0,True
623465,FC,cube52_cluster0,FF,cube61_cluster0,True
623465,FC,cube52_cluster0,SI,cube68_cluster0,False
623465,FF,cube61_cluster0,SI,cube68_cluster0,True
624133,CH,cube59_cluster0,FC,cube42_cluster0,False
624133,CH,cube59_cluster0,FF,cube60_cluster0,False
624133,CH,cube59_cluster0,SI,cube60_cluster0,False
624133,CU,cube16_cluster0,SL,cube24_cluster0,False
624133,FC,cube42_cluster0,FF,cube60_cluster0,False
624133,FC,cube42_cluster0,SI,cube60_cluster0,False
624133,FF,cube60_cluster0,SI,cube60_cluster0,True
625643,CH,cube60_cluster0,FF,cube60_cluster0,True
628317,FC,cube59_cluster0,FF,cube60_cluster0,True
628317,FC,cube59_cluster0,FS,cube59_cluster0,True
628317,FC,cube59_cluster0,SI,cube60_cluster0,True
628317,FF,cube60_cluster0,FS,cube59_cluster0,True
628317,FF,cube60_cluster0,SI,cube60_cluster0,True
628317,FS,cube59_cluster0,SI,cube60_cluster0,True
628317,SL,cube16_cluster0,ST,cube16_cluster0,True
628317,SL,cube16_cluster0,SV,cube9_cluster0,False
628317,ST,cube16_cluster0,SV,cube9_cluster0,False
628452,CH,cube60_cluster0,FF,cube60_cluster0,True
628452,CH,cube60_cluster0,SI,cube60_cluster0,True
628452,FF,cube60_cluster0,SI,cube60_cluster0,True
640448,FF,cube60_cluster0,FS,cube67_cluster0,True
640451,CU,cube16_cluster0,SL,cube24_cluster0,False
640451,FF,cube60_cluster0,FS,cube66_cluster0,True
640454,CH,cube59_cluster0,FC,cube42_cluster0,False
640454,CH,cube59_cluster0,SI,cube59_cluster0,True
640454,FC,cube42_cluster0,SI,cube59_cluster0,False
640455,CH,cube68_cluster0,FF,cube68_cluster0,True
640462,FF,cube68_cluster0,SI,cube68_cluster0,True
641154,CH,cube60_cluster0,FF,cube61_cluster0,True
641154,CH,cube60_cluster0,PO,cube61_cluster0,True
641154,CH,cube60_cluster0,SI,cube61_cluster0,True
641154,CU,cube10_cluster0,ST,cube17_cluster0,False
641154,FF,cube61_cluster0,PO,cube61_cluster0,True
641154,FF,cube61_cluster0,SI,cube61_cluster0,True
641154,PO,cube61_cluster0,SI,cube61_cluster0,True
641302,CH,cube60_cluster0,FC,cube42_cluster0,False
641302,CH,cube60_cluster0,FF,cube60_cluster0,True
641302,CH,cube60_cluster0,SI,cube60_cluster0,True
641302,FC,cube42_cluster0,FF,cube60_cluster0,False
641302,FC,cube42_cluster0,SI,cube60_cluster0,False
641302,FF,cube60_cluster0,SI,cube60_cluster0,True
641312,CH,cube66_cluster0,SI,cube60_cluster0,False
641312,FF,cube51_cluster0,SI,cube60_cluster0,False
641329,CH,cube59_cluster0,FF,cube59_cluster0,True
641386,CH,cube66_cluster0,FF,cube59_cluster0,True
641386,FF,cube59_cluster0,SL,cube50_cluster0,False
641401,CH,cube67_cluster0,FF,cube61_cluster0,True
641482,CH,cube59_cluster0,FF,cube59_cluster0,True
641482,CH,cube59_cluster0,SI,cube59_cluster0,True
641482,FF,cube59_cluster0,SI,cube59_cluster0,True
641540,CH,cube67_cluster0,FC,cube52_cluster0,False
641540,CH,cube67_cluster0,FF,cube60_cluster0,False
641540,CH,cube67_cluster0,SI,cube60_cluster0,True
641540,FC,cube52_cluster0,FF,cube60_cluster0,True
641540,FC,cube52_cluster0,SI,cube60_cluster0,True
641540,FF,cube60_cluster0,SI,cube60_cluster0,True
641540,KC,cube9_cluster0,SL,cube16_cluster0,False
641585,CH,cube60_cluster0,FF,cube51_cluster0,True
641585,CH,cube60_cluster0,SI,cube60_cluster0,True
641585,CU,cube2_cluster0,ST,cube10_cluster0,False
641585,FC,cube16_cluster0,ST,cube10_cluster0,True
641585,FF,cube51_cluster0,SI,cube60_cluster0,True
641656,FF,cube60_cluster0,SI,cube60_cluster0,True
641658,CU,cube47_cluster1,SL,cube47_cluster1,True
641672,CH,cube60_cluster0,FC,cube42_cluster0,False
641672,CH,cube60_cluster0,FF,cube60_cluster0,True
641672,CH,cube60_cluster0,SI,cube60_cluster0,True
641672,FC,cube42_cluster0,FF,cube60_cluster0,False
641672,FC,cube42_cluster0,SI,cube60_cluster0,False
641672,FC,cube42_cluster0,SL,cube32_cluster0,False
641672,FF,cube60_cluster0,SI,cube60_cluster0,True
641672,SL,cube32_cluster0,ST,cube24_cluster0,False
641745,CH,cube59_cluster0,FF,cube50_cluster0,True
641745,CH,cube59_cluster0,SI,cube59_cluster0,True
641745,FF,cube50_cluster0,SI,cube59_cluster0,True
641745,SL,cube15_cluster0,ST,cube16_cluster0,True
641778,CH,cube66_cluster0,FF,cube60_cluster0,False
641778,CH,cube66_cluster0,SI,cube67_cluster0,False
641778,FC,cube42_cluster0,SL,cube31_cluster0,False
641778,FF,cube60_cluster0,SI,cube67_cluster0,False
641793,FF,cube59_cluster0,SI,cube59_cluster0,True
641793,FF,cube59_cluster0,SL,cube41_cluster0,False
641793,SI,cube59_cluster0,SL,cube41_cluster0,False
641816,FC,cube42_cluster0,SL,cube32_cluster0,False
641816,FF,cube60_cluster0,FS,cube60_cluster0,True
641835,FF,cube67_cluster0,SI,cube60_cluster0,True
641927,CH,cube60_cluster0,FF,cube60_cluster0,True
641927,CH,cube60_cluster0,SI,cube60_cluster0,True
641927,FF,cube60_cluster0,SI,cube60_cluster0,True
641941,FF,cube61_cluster0,FS,cube67_cluster0,False
642016,FF,cube60_cluster0,SI,cube60_cluster0,True
642048,CH,cube60_cluster0,FF,cube60_cluster0,True
642048,CH,cube60_cluster0,SI,cube60_cluster0,True
642048,FF,cube60_cluster0,SI,cube60_cluster0,True
642048,SL,cube24_cluster0,ST,cube16_cluster0,True
642100,FF,cube60_cluster0,SI,cube67_cluster0,True
642121,CH,cube60_cluster0,FF,cube60_cluster0,True
642152,CH,cube66_cluster0,FF,cube60_cluster0,True
642152,CH,cube66_cluster0,SI,cube60_cluster0,True
642152,CU,cube8_cluster0,ST,cube8_cluster0,True
642152,FC,cube51_cluster0,FF,cube60_cluster0,False
642152,FC,cube51_cluster0,SI,cube60_cluster0,False
642152,FF,cube60_cluster0,SI,cube60_cluster0,True
642207,FC,cube52_cluster0,FF,cube68_cluster0,False
642216,CH,cube60_cluster0,FF,cube60_cluster0,True
642216,CH,cube60_cluster0,SI,cube60_cluster0,True
642216,CU,cube9_cluster0,ST,cube10_cluster0,True
642216,FF,cube60_cluster0,SI,cube60_cluster0,True
642232,FF,cube67_cluster0,SI,cube67_cluster0,True
642239,CH,cube60_cluster0,FF,cube51_cluster0,True
642239,CH,cube60_cluster0,FS,cube60_cluster0,True
642239,FC,cube32_cluster0,ST,cube16_cluster0,False
642239,FF,cube51_cluster0,FS,cube60_cluster0,True
642397,FF,cube60_cluster0,FS,cube67_cluster0,True
642397,FF,cube60_cluster0,SI,cube68_cluster0,True
642397,FS,cube67_cluster0,SI,cube68_cluster0,True
642520,CH,cube60_cluster0,FF,cube61_cluster0,True
642520,CH,cube60_cluster0,SI,cube61_cluster0,True
642520,FF,cube61_cluster0,SI,cube61_cluster0,True
642528,CH,cube67_cluster0,FF,cube61_cluster0,True
642528,CH,cube67_cluster0,SI,cube68_cluster0,True
642528,FF,cube61_cluster0,SI,cube68_cluster0,True
642547,CH,cube68_cluster0,FF,cube61_cluster0,False
642547,SL,cube25_cluster0,ST,cube17_cluster0,False
642701,CH,cube60_cluster0,FC,cube51_cluster0,False
642701,CH,cube60_cluster0,FF,cube60_cluster0,True
642701,CH,cube60_cluster0,SI,cube60_cluster0,True
642701,FC,cube51_cluster0,FF,cube60_cluster0,False
642701,FC,cube51_cluster0,SI,cube60_cluster0,False
642701,FC,cube51_cluster0,SL,cube32_cluster0,False
642701,FF,cube60_cluster0,SI,cube60_cluster0,True
643338,FF,cube60_cluster0,PO,cube60_cluster0,True
643338,FF,cube60_cluster0,SI,cube60_cluster0,True
643338,PO,cube60_cluster0,SI,cube60_cluster0,True
643361,CH,cube59_cluster0,FC,cube41_cluster0,False
643361,CH,cube59_cluster0,FF,cube59_cluster0,True
643361,FC,cube41_cluster0,FF,cube59_cluster0,False
643377,CH,cube60_cluster0,FF,cube60_cluster0,True
643377,CH,cube60_cluster0,SI,cube60_cluster0,True
643377,FF,cube60_cluster0,SI,cube60_cluster0,True
643410,FC,cube51_cluster0,FF,cube60_cluster0,False
643410,FC,cube51_cluster0,SI,cube60_cluster0,False
643410,FF,cube60_cluster0,FS,cube66_cluster0,False
643410,FF,cube60_cluster0,SI,cube60_cluster0,True
643410,FS,cube66_cluster0,SI,cube60_cluster0,False
645261,CH,cube60_cluster0,FC,cube42_cluster0,False
645261,CH,cube60_cluster0,FF,cube67_cluster0,True
645261,CH,cube60_cluster0,SI,cube67_cluster0,True
645261,FF,cube67_cluster0,SI,cube67_cluster0,True
645444,EP,cube46_cluster0,FA,cube46_cluster0,True
646242,FF,cube60_cluster0,SI,cube61_cluster0,True
647315,SL,cube17_cluster0,ST,cube10_cluster0,True
647336,CH,cube60_cluster0,FF,cube61_cluster0,False
647336,CH,cube60_cluster0,PO,cube60_cluster0,True
647336,CH,cube60_cluster0,SI,cube60_cluster0,True
647336,FF,cube61_cluster0,PO,cube60_cluster0,True
647336,FF,cube61_cluster0,SI,cube60_cluster0,True
647336,PO,cube60_cluster0,SI,cube60_cluster0,True
650556,CH,cube68_cluster0,FF,cube61_cluster0,True
650556,CH,cube68_cluster0,SI,cube68_cluster0,True
650556,FF,cube61_cluster0,SI,cube68_cluster0,True
650633,CH,cube67_cluster0,FF,cube60_cluster0,False
650633,CH,cube67_cluster0,SI,cube61_cluster0,True
650633,FF,cube60_cluster0,SI,cube61_cluster0,True
650633,SL,cube16_cluster0,ST,cube10_cluster0,True
650644,FF,cube59_cluster0,SI,cube59_cluster0,True
650671,CH,cube67_cluster0,FF,cube61_cluster0,False
650893,FC,cube51_cluster0,FF,cube59_cluster0,False
650893,FC,cube51_cluster0,FS,cube59_cluster0,False
650893,FC,cube51_cluster0,SI,cube60_cluster0,False
650893,FF,cube59_cluster0,FS,cube59_cluster0,True
650893,FF,cube59_cluster0,SI,cube60_cluster0,True
650893,FS,cube59_cluster0,SI,cube60_cluster0,False
650911,CH,cube60_cluster0,SI,cube68_cluster0,True
655889,FF,cube60_cluster0,SI,cube60_cluster0,True
656186,CH,cube67_cluster0,FF,cube60_cluster0,True
656186,CH,cube67_cluster0,SI,cube67_cluster0,True
656186,FF,cube60_cluster0,SI,cube67_cluster0,True
656222,CH,cube59_cluster0,FF,cube60_cluster0,True
656234,CU,cube10_cluster0,ST,cube17_cluster0,False
656234,FC,cube51_cluster0,SI,cube60_cluster0,False
656240,FF,cube60_cluster0,FS,cube66_cluster0,False
656240,FF,cube60_cluster0,SI,cube60_cluster0,True
656240,FS,cube66_cluster0,SI,cube60_cluster0,True
656257,FC,cube42_cluster0,FF,cube60_cluster0,False
656271,CH,cube60_cluster0,FF,cube60_cluster0,True
656271,CH,cube60_cluster0,SI,cube60_cluster0,True
656271,CH,cube60_cluster0,SL,cube51_cluster0,False
656271,FF,cube60_cluster0,SI,cube60_cluster0,True
656271,FF,cube60_cluster0,SL,cube51_cluster0,False
656271,SI,cube60_cluster0,SL,cube51_cluster0,False
656288,CH,cube66_cluster0,FF,cube60_cluster0,False
656288,FC,cube51_cluster0,FF,cube60_cluster0,False
656288,KC,cube8_cluster0,SL,cube16_cluster0,False
656288,KC,cube8_cluster0,ST,cube9_cluster0,True
656288,SL,cube16_cluster0,ST,cube9_cluster0,False
656302,FF,cube51_cluster0,SI,cube51_cluster0,True
656302,KC,cube2_cluster0,ST,cube10_cluster0,True
656420,CH,cube59_cluster0,FF,cube59_cluster0,True
656427,CH,cube60_cluster0,FF,cube61_cluster0,True
656427,CH,cube60_cluster0,SI,cube61_cluster0,True
656427,FF,cube61_cluster0,SI,cube61_cluster0,True
656457,FC,cube51_cluster0,SI,cube61_cluster0,False
656457,FF,cube68_cluster0,FS,cube67_cluster0,False
656457,FF,cube68_cluster0,SI,cube61_cluster0,True
656457,FS,cube67_cluster0,SI,cube61_cluster0,False
656458,FF,cube51_cluster0,FS,cube59_cluster0,True
656464,FF,cube60_cluster0,SI,cube60_cluster0,True
656546,FF,cube61_cluster0,FS,cube67_cluster0,True
656546,FF,cube61_cluster0,PO,cube68_cluster0,True
656546,FF,cube61_cluster0,SI,cube61_cluster0,True
656546,FS,cube67_cluster0,PO,cube68_cluster0,True
656546,FS,cube67_cluster0,SI,cube61_cluster0,True
656546,PO,cube68_cluster0,SI,cube61_cluster0,True
656550,CH,cube67_cluster0,FF,cube60_cluster0,False
656550,CH,cube67_cluster0,SI,cube60_cluster0,False
656550,CU,cube10_cluster0,SL,cube10_cluster0,True
656550,FC,cube51_cluster0,FF,cube60_cluster0,False
656550,FC,cube51_cluster0,SI,cube60_cluster0,False
656550,FF,cube60_cluster0,SI,cube60_cluster0,True
656557,FF,cube61_cluster0,FS,cube60_cluster0,False
656557,FF,cube61_cluster0,SI,cube60_cluster0,True
656557,FS,cube60_cluster0,SI,cube60_cluster0,True
656605,CH,cube60_cluster0,FC,cube51_cluster0,False
656605,CH,cube60_cluster0,FF,cube60_cluster0,True
656605,CH,cube60_cluster0,SI,cube60_cluster0,True
656605,CU,cube2_cluster0,ST,cube10_cluster0,False
656605,FC,cube51_cluster0,FF,cube60_cluster0,False
656605,FC,cube51_cluster0,SI,cube60_cluster0,False
656605,FF,cube60_cluster0,SI,cube60_cluster0,True
656605,SL,cube24_cluster0,ST,cube10_cluster0,False
656629,CH,cube60_cluster0,FF,cube61_cluster0,True
656638,CH,cube60_cluster0,FF,cube60_cluster0,True
656638,CH,cube60_cluster0,SI,cube60_cluster0,True
656638,FF,cube60_cluster0,SI,cube60_cluster0,True
656641,CH,cube60_cluster0,FF,cube60_cluster0,True
656686,CH,cube60_cluster0,FF,cube51_cluster0,True
656686,FF,cube51_cluster0,SL,cube42_cluster0,False
656731,CH,cube67_cluster0,FF,cube61_cluster0,True
656731,CH,cube67_cluster0,SI,cube61_cluster0,True
656731,CU,cube10_cluster0,SL,cube17_cluster0,False
656731,CU,cube10_cluster0,ST,cube10_cluster0,True
656731,FF,cube61_cluster0,SI,cube61_cluster0,True
656731,SL,cube17_cluster0,ST,cube10_cluster0,False
656794,CH,cube59_cluster0,FC,cube51_cluster0,False
656794,CH,cube59_cluster0,FF,cube59_cluster2,False
656794,CH,cube59_cluster0,SI,cube60_cluster0,False
656794,FC,cube51_cluster0,FF,cube59_cluster2,False
656794,FC,cube51_cluster0,SI,cube60_cluster0,False
656794,FF,cube59_cluster2,SI,cube60_cluster0,True
656848,CH,cube66_cluster0,FF,cube59_cluster0,False
656848,CH,cube66_cluster0,SI,cube60_cluster0,True
656848,FF,cube59_cluster0,SI,cube60_cluster0,True
656849,CH,cube67_cluster0,FF,cube61_cluster0,False
656849,CH,cube67_cluster0,SI,cube60_cluster0,False
656849,FF,cube61_cluster0,SI,cube60_cluster0,True
656876,CH,cube66_cluster0,FF,cube60_cluster0,False
656876,CH,cube66_cluster0,SI,cube60_cluster0,True
656876,CU,cube9_cluster0,SL,cube10_cluster0,True
656876,CU,cube9_cluster0,ST,cube10_cluster0,False
656876,FF,cube60_cluster0,SI,cube60_cluster0,True
656876,SL,cube10_cluster0,ST,cube10_cluster0,True
656945,FF,cube61_cluster0,SI,cube61_cluster0,True
656986,FF,cube60_cluster0,SI,cube60_cluster0,True
657006,CH,cube59_cluster0,FF,cube51_cluster0,True
657006,CH,cube59_cluster0,SI,cube60_cluster0,True
657006,CU,cube9_cluster0,SL,cube9_cluster0,True
657006,FF,cube51_cluster0,SI,cube60_cluster0,True
657024,FF,cube60_cluster0,FS,cube59_cluster1,False
657053,FS,cube60_cluster0,SI,cube61_cluster0,True
657097,CH,cube67_cluster0,FF,cube61_cluster0,True
657240,SL,cube15_cluster0,ST,cube15_cluster0,True
657277,FC,cube61_cluster0,FF,cube61_cluster0,True
657277,FC,cube61_cluster0,SI,cube61_cluster0,True
657277,FF,cube61_cluster0,SI,cube61_cluster0,True
657376,FC,cube42_cluster0,FF,cube51_cluster0,True
657376,FC,cube42_cluster0,SI,cube61_cluster0,False
657376,FF,cube51_cluster0,SI,cube61_cluster0,False
657376,KC,cube2_cluster0,SL,cube17_cluster0,False
657376,KC,cube2_cluster0,ST,cube10_cluster0,True
657376,SL,cube17_cluster0,ST,cube10_cluster0,False
657424,CH,cube59_cluster0,FF,cube51_cluster0,True
657424,CH,cube59_cluster0,SI,cube60_cluster0,False
657424,FF,cube51_cluster0,SI,cube60_cluster0,True
657424,SL,cube24_cluster0,ST,cube16_cluster0,False
657514,FC,cube51_cluster0,FF,cube60_cluster0,False
657514,FC,cube51_cluster0,SI,cube60_cluster0,False
657514,FF,cube60_cluster0,SI,cube60_cluster0,True
657571,FF,cube60_cluster0,SI,cube60_cluster0,True
657585,FC,cube42_cluster0,FF,cube60_cluster0,False
657585,FC,cube42_cluster0,FS,cube60_cluster0,False
657585,FC,cube42_cluster0,SI,cube60_cluster0,False
657585,FF,cube60_cluster0,FS,cube60_cluster0,True
