pitcher,pitch_type,pitch_count_pt,mean_xw_pt,mean_miss_pt,mean_chase_pt,z_xw_pt,z_miss_pt,z_chase_pt,stuff_z_pt,stuff_plus_pt,total_pitches
663903,SI,874,0.35351778022209956,0.29398387311361074,0.3836193748465386,-0.47315372306934234,-1.075417199948662,-2.100149394557396,-1.2162401058584669,77.51248973600349,1820
663903,SL,795,0.29232328095675014,0.593740497246442,0.5579415030108978,-0.13787698885949878,0.4889361425241215,0.8220619780691361,0.39104037724458623,106.32855203968465,1820
663903,ST,18,0.2821763825464796,0.5503743261762981,0.5280226089511183,-0.6953213904603491,-0.07601891674657107,0.2496130525978482,-0.17390908486969064,97.16251953436432,1820
663941,CU,27,0.26486486745110593,0.5173589963680839,0.5295671227248325,0.6473288113618556,0.16098844557598022,0.6702658434910217,0.49286103347628585,107.89894140960334,351
663941,FF,117,0.37252074923258954,0.3781629693930666,0.414148763636662,-0.8502410844606519,-0.8790873592261298,-0.6331380946896304,-0.7874888461254707,86.6177642257363,351
663941,SL,101,0.31287770369016793,0.561545235167306,0.5102512060747372,-0.9073275206031323,-0.2429159292687559,-0.3973546152159562,-0.5158660216959481,91.6512842310248,351
663941,ST,106,0.25167736284509445,0.6001958442530323,0.56982239770151,0.7510783068390475,1.0788230496507822,1.3000371277810638,1.0433128280902977,117.02257114095872,351
663947,CH,150,0.29875919142037605,0.5962583184202086,0.6135343202051963,0.18407541866757313,1.0247602612854838,0.9755117872426728,0.7281158223985765,112.34261998505822,594
663947,CU,12,0.25569726258513553,0.5041920997346696,0.5029913524487523,0.9474245506883858,-0.036023886505051624,0.22130803179036498,0.3775695653245664,106.05119835405218,594
663947,FC,114,0.3249664950738982,0.5366118775293379,0.5244076192122479,-0.0014583983851722273,0.5679578417619737,0.9825164788670253,0.5163386407479422,108.28982708308621,594
663947,FF,126,0.37731463576075575,0.3678170100642517,0.41900851042503245,-1.0178441743313804,-1.0728014385807438,-0.43268563516290437,-0.8411104160250096,85.70654307700214,594
663947,SI,121,0.36990359494805464,0.31785073328601154,0.41720878070443773,-1.2336075477111277,-0.5421229591204393,-1.0425748450714047,-0.9394351173009905,82.63043889039196,594
663947,ST,71,0.26761716950357983,0.5707107584463106,0.5400073736560763,-0.004858498723168144,0.39537108377561436,0.550788866109011,0.31376715038715236,105.11938844741103,594
663969,CU,12,0.27586447346420423,0.510370276485545,0.5077286876194882,0.2872636747137709,0.05641832243656655,0.3013382100110302,0.21500673572045587,103.44585084389243,89
663969,FF,15,0.3579037622330311,0.3883770516751185,0.4299500774116463,-0.3392043356072324,-0.6878424990023649,0.018626770411749042,-0.3361400213992828,94.28778573606039,89
663969,FS,4,0.2591568506753161,0.6319662062176968,0.6199370538583693,0.33833164892978435,1.0484726222817817,1.1320830524670187,0.8396291078928615,114.97875678438666,89
663969,SI,24,0.3512911987918798,0.3251408672883608,0.42057004392350167,-0.36981968733140946,-0.37922819834186766,-0.9367442611770663,-0.5619307156167811,89.61025649933816,89
663969,ST,34,0.2811219077321138,0.5497388261421733,0.5255486439043333,-0.6453134863623948,-0.09074954193394404,0.1874425841817759,-0.18287348137152099,97.01625748037665,89
663971,SI,3,0.33469279269381397,0.3409637318153893,0.4385672430218146,0.4005003493182171,-0.025673417163431873,-0.3700959611467176,0.0015769903360225296,100.02915755383884,3
663975,FF,4,0.34370748595899364,0.38644406026684125,0.44653850593963185,0.15712359251695657,-0.7240351457308242,0.7028581600132179,0.04531553559978341,100.77007209005815,4
663978,CH,158,0.2883992516754796,0.5793693765380356,0.5945059649201256,0.6861313932239961,0.7039009131730928,0.5628805451887432,0.6509709505286106,111.0349024379373,511
663978,CU,69,0.2925230252467916,0.45945574960859176,0.4792119996587062,-0.2580434678160538,-0.7054004991204652,-0.18040849726489763,-0.38128415473380556,93.8892689945281,511
663978,FF,226,0.37948721187080786,0.3754883234237057,0.4039633175707089,-1.093801430909031,-0.9291664833641159,-1.0532623942072414,-1.0254101028267961,82.57463603598293,511
663978,SL,58,0.32981989386857447,0.540184721007932,0.47382784265000827,-1.5415548793935203,-0.7284760872719339,-1.3286814593918908,-1.1995708086857817,80.58628538171078,511
663986,FF,237,0.3387946881437537,0.42663184229964374,0.42575092249946694,0.32888403968368474,0.028426656057448447,-0.154577918378699,0.06757759245414473,101.1483835989905,570
663986,FS,192,0.2764552576423885,0.5964098903479567,0.5923021135557077,-0.24855490260933583,0.23619115088554177,0.19806571999319422,0.061900656089800055,101.10429100616815,570
663986,SL,141,0.2778121518988542,0.5867622114983558,0.5418350439224218,0.4053441034869801,0.330308054026306,0.41022802581158535,0.38196006110829045,106.1815972581599,570
663989,CU,33,0.30023413983633024,0.47316770883758535,0.45946364139323936,-0.5104619203574472,-0.5002325586166633,-0.5140274147765621,-0.5082406312502241,91.85457421961418,213
663989,FC,104,0.3139789780769157,0.5330865823724646,0.4824677672705482,0.5012248036520771,0.5007055680836228,-0.24563440747576346,0.2520986547533121,104.0474488850115,213
663989,SL,76,0.2633102945236978,0.5602145610369678,0.5143202744567351,0.9482181123222069,-0.27316437442119823,-0.29331060997811687,0.1272477093076306,102.05936214556257,213
663992,FF,36,0.3719722148230861,0.3844347434246126,0.39061715658548013,-0.8310633126479434,-0.7616568828606018,-1.603758317396233,-1.0654928376349262,81.89348783900361,154
663992,SI,36,0.34148075578239856,0.3459998379079786,0.4259403303083565,0.08547588586783182,0.0868561051942483,-0.7676588588302441,-0.19844228925605467,96.33092758990486,154
663992,SL,72,0.2971422598270086,0.5785452791237253,0.533819404832972,-0.31827445865334586,0.14352345921934553,0.20527221845848928,0.010173739674829652,100.16465062105364,154
663992,ST,10,0.2686111613273777,0.5567148851934242,0.5124165801229135,-0.05199802934205062,0.07095259126967554,-0.1425647284201491,-0.041203388830841396,99.32773028497559,154
664028,CH,27,0.3008449050808993,0.5710710082518128,0.5788424483716768,0.08299905816118265,0.5462469252980758,0.2232160712239481,0.2841540182277355,104.81682303326238,82
664028,FF,33,0.3904452646667983,0.3231465090887238,0.39512795827849717,-1.4769151105474028,-1.9091960826891128,-1.4176989745583783,-1.601270055931631,72.78872769795234,82
664028,SI,22,0.3689490939633442,0.3031789588104234,0.4387342384247397,-1.1893098465234253,-0.869957151554752,-0.3648380506983494,-0.8080350162588421,85.05994364577893,82
664042,CH,4,0.28191074094514584,0.5613828161192775,0.5716976678534749,1.000572949676318,0.3621887981685101,0.06828099589762986,0.47701424791415264,108.08608384592941,50
664042,CU,4,0.2904213773120957,0.4717425384449002,0.4705569132762313,-0.18924735367420928,-0.5215569564981807,-0.3266232109679849,-0.3458091737134583,94.45781626760035,50
664042,FC,14,0.32514224464567976,0.4948544788968605,0.5016149148350156,-0.009499010065144822,-0.2286506338296549,0.3150634768402262,0.025637944315142144,100.41161770273568,50
664042,FF,16,0.35464529678465473,0.40872757927918324,0.4408310550251535,-0.22528239060996527,-0.30680642550625586,0.4674400151475135,-0.02154960032290254,99.63379566100382,50
664042,SL,12,0.2893214644739463,0.5234054645718974,0.4875159691724697,-0.02550461436634485,-1.109896606715815,-0.9786830386477527,-0.7046947532433041,88.59530197516268,50
664054,CH,1,0.34321118562274977,0.49685615994411164,0.4618245363299137,-1.9701252639419227,-0.8637009574289083,-2.314325700777444,-1.7160506407160916,70.91045094487728,65
664054,FF,28,0.36890495238803905,0.4061954886609365,0.42266999693525414,-0.7238261766544566,-0.3542163937235101,-0.28165842974260535,-0.4532336667068573,92.29794832200221,65
664054,SL,36,0.28721383089608665,0.5356432902489083,0.4890621782231471,0.05339420941663679,-0.831710392422979,-0.9391472610532542,-0.572487814686532,90.73492371079895,65
664062,CU,69,0.30192802134377367,0.47423062786961107,0.4624859171576335,-0.5659100587468591,-0.48432841938454746,-0.4629705949951396,-0.5044030243755153,91.91607843641665,936
664062,FF,348,0.38909934542648744,0.3623423204218154,0.4151459810537091,-1.4298592985111398,-1.175307589062419,-0.592005358225184,-1.0657240819329141,81.88955817608539,936
664062,FS,314,0.27680559145266226,0.5877314798947786,0.6039593303461864,-0.2604407486407367,0.03793349004933461,0.5920612347822513,0.12318465873028306,102.19758108115045,936
664062,SL,205,0.3181502726300452,0.5491774798369046,0.5223573204185151,-1.1047050401307232,-0.5240556615602173,-0.08780743980686231,-0.5721893804992676,90.7397535350177,936
664076,FC,45,0.3165672955020961,0.5138735611589047,0.5208028038625346,0.3828082686391332,0.13417757444228195,0.8769544188719945,0.46464675398446986,107.45991281936399,328
664076,FF,91,0.29191221811640633,0.5461270069364651,0.45595969639005024,1.9679814173934171,2.265811809938722,1.0914588175567983,1.775084014962979,130.16498954142182,328
664076,SI,39,0.3081278458795864,0.4049752185822016,0.43918996104511365,1.6333603409722166,1.4046344236252917,-0.35048945974763357,0.8958351016166249,116.56342439738332,328
664076,SL,112,0.2664460180093358,0.5832341711859493,0.5787546937867997,0.8308329570824825,0.2501098060463105,1.3542446613792671,0.8117291415026866,113.13693013065806,328
664076,ST,41,0.24066377254729426,0.5874661304880613,0.5696686314606697,1.2733919362241355,0.7837536048905351,1.2961729991297546,1.1177728467481418,118.23745217245177,328
664079,FC,10,0.33002031001118703,0.4702666388783595,0.4566608105013178,-0.23267240932847572,-0.6977143781404644,-1.0013556454524526,-0.6439141443071309,89.66194568563137,36
664079,FF,1,0.3857407653727542,0.30428318506520574,0.38938769781297217,-1.3124371627812776,-2.2623862829063546,-1.6544704317445955,-1.7430979591440758,70.37856728806639,36
664079,SI,19,0.3426605150050243,0.35920431969446365,0.44657957800491227,0.030724112580594078,0.38190430336472747,-0.11782470645622609,0.09826790316303183,101.81691137330185,36
664079,ST,6,0.2577156661486383,0.578472780506675,0.513634333927096,0.46471500218335454,0.5752915110416983,-0.1119627098023564,0.30934793447423214,105.04728503294172,36
664092,CH,5,0.2942013471036292,0.5614182257030754,0.5939770545509226,0.4049544031663051,0.3628615162140563,0.5514110860941537,0.4397423351581716,107.45427082784684,115
664092,FF,4,0.3667482407999636,0.3706454524808704,0.3921045948227254,-0.6484235729429071,-1.0198426842178858,-1.5424051922162498,-1.070223816459014,81.81309168561238,115
664092,SI,64,0.36723051934057993,0.2935126388657426,0.3989389533683395,-1.109552039745391,-1.0859467169715888,-1.6178069434271154,-1.2711019000480317,76.49812986249125,115
664092,SL,42,0.27799116390479073,0.5114951730125734,0.5117163238045637,0.398642826348586,-1.3806374235454204,-0.35989230137760503,-0.44729563285814644,92.76101943842005,115
664123,CH,41,0.2921070432984625,0.4685846750267139,0.5992165794738726,0.506447053105527,-1.400808035187315,0.6650305578950424,-0.07644347472891516,98.70417215243549,224
664123,FF,17,0.3331147249031655,0.360624387335833,0.4791057285858242,0.5274660010800244,-1.207473559908356,2.046175037140618,0.4553891594374288,107.73868116433542,224
664123,SI,93,0.308912515268786,0.3453891774237005,0.5041356681587364,1.5969444014491745,0.0732111717168454,1.6943495359854894,1.121501703050503,120.7358571197886,224
664123,ST,73,0.29065096594348544,0.4925853737964166,0.46007816249412165,-1.0972239755329791,-1.4155426803468316,-1.457823383495562,-1.3235300131251242,78.4054377565206,224
664126,CH,4,0.3221834019628598,0.3577508389932652,0.4656914835099218,-0.9510918836243996,-3.506450450596724,-2.230470675267405,-2.2293376698295093,62.20949081090229,422
664126,FF,236,0.27284660100192015,0.5495714465715753,0.5026393796409852,2.6345504569201994,2.3303042781189878,3.0168795699240087,2.660578101654399,145.21268285558568,422
664126,SL,182,0.20344608627092745,0.556716836324536,0.5151261081440336,3.1892222733204316,-0.3526734981879917,-0.27270585318586493,0.8546143073155249,113.8309786723699,422
664129,FC,13,0.3194656254154784,0.4896787707018663,0.48097277771768243,0.2502085409827867,-0.3273879390820643,-0.2894131205474643,-0.12219750621558063,98.03811662236991,59
