pitcher,total_pitches,weighted_stuff_z,weighted_stuff_plus_by_pt,stuff_plus_overall,stable
542882,88.0,0.05535162375274689,100.65139481372324,99.02524721381755,True
542888,2715.0,0.11493265641421772,101.88214810249028,100.32653992759685,True
542914,1384.0,0.10758914801786665,101.58408566365267,100.16615240923939,True
542947,1236.0,0.27504530558115675,104.94512317473648,103.82351563341703,True
543037,7650.0,0.9648149472833816,115.81419730299734,118.88858196137474,True
543056,1480.0,0.9853289613377496,115.77222570695639,119.33662281979676,True
543063,55.0,-0.39947225001640035,93.54523191188902,89.09156586338653,True
543101,1879.0,-0.979551807147463,84.04465371660352,76.42221007366854,True
543135,6282.0,-0.18971428853581868,97.29769255831621,93.67283098651346,True
543238,389.0,1.9387110807238996,131.69332039831627,140.15917573615386,True
543243,6569.0,0.8934879917955615,114.27569043519524,117.33074982375918,True
543272,1964.0,-1.4261011826645005,76.73483120889536,66.66924973132797,True
543281,101.0,-0.7858170324241486,83.67884551316173,80.65351724461917,True
543294,4832.0,-0.4599299235914987,92.45592393688379,87.7711266799583,True
543305,18.0,-0.4138862901123498,91.27900812782006,88.77675283455645,False
543339,1175.0,-0.05548859969283193,99.44313987967301,96.60441681326164,True
543351,964.0,-1.0594717307512682,82.93901982820975,74.67670131650522,True
543475,5877.0,-0.656089224334714,89.04765739725126,83.48686611254688,True
543507,1301.0,0.17009018592033812,102.7126926078013,101.53122014292984,True
543510,24.0,-1.3167944116103645,77.61838441159388,69.0565884259705,False
543518,1813.0,-0.7477433679638434,87.23944216493872,81.48507352915992,True
543521,2195.0,-0.4508043206496722,92.84212015445091,87.97043642815474,True
543543,39.0,0.3642996720793276,107.86982565432231,105.7728953539227,False
543548,401.0,-0.4918448086858676,92.09087001787009,87.07408257751086,True
543594,73.0,-0.7030137290150091,88.57115320244853,82.46200109577018,True
543606,1904.0,-1.3854896210928336,77.230949473687,67.55623551871236,True
543766,1838.0,-0.4120174411511269,93.37525218630591,88.81756984338897,True
543829,28.0,-0.27848076342307465,94.13213596973254,91.73410717058071,False
543859,2318.0,0.5993815996418019,109.71311731479555,110.9072541559323,True
543901,309.0,0.8936916256949352,115.67978080662496,117.33519733495018,True
544150,1337.0,-0.05393243138317073,99.2080390847921,96.63840465120803,True
544365,718.0,0.1586904155500507,102.5868468659419,101.28224093832459,True
544727,1134.0,-0.10509450472194684,98.41090641329147,95.52098807946328,True
544931,83.0,0.043211711175734024,100.54294231036556,98.76010276974347,True
545121,46.0,0.21161441882577298,103.28766800062371,102.43813933031849,False
545341,10.0,-3.360668880351386,46.68766919246366,24.416896308445544,False
545343,568.0,0.2811481694273494,104.57307111447007,103.95680658024168,True
546276,28.0,-0.08945551859742071,98.51583910454318,95.86255481279555,False
547001,864.0,-0.3389873273809962,94.38361758024413,90.41260018593958,True
547179,5711.0,-0.2416357700081572,95.97184874453144,92.53882839356623,True
547184,832.0,0.4337232680657292,106.92376821459598,107.28915674762433,True
547943,1225.0,-0.3348138098589123,94.59066897180654,90.50375281790512,True
547973,2611.0,1.9405509797416507,132.5004029907605,140.1993604573468,True
548384,1999.0,0.47046661223700714,107.58745764086737,108.09165787783533,True
548389,4708.0,-0.41780378982769806,93.26094312782926,88.69119181608971,True
552640,1211.0,0.6359685205514061,110.28780770607979,111.70633888932056,True
553902,23.0,-0.9370665962758303,83.2839795639881,77.35011771274483,False
554340,2754.0,0.46366921177290615,107.82396843474693,107.9431977504852,True
554430,8666.0,0.8441558163766223,113.79438389064414,116.25329954201771,True
554431,892.0,1.0942897813008376,117.73762131283753,121.7164056931654,True
570257,1293.0,0.4848630979587487,107.85879866862689,108.40608750647527,True
570488,310.0,0.3018685277765373,104.85806955402259,104.40935414684554,True
570560,15.0,0.9504320081725308,118.72456851184423,118.57444820048434,False
570632,3778.0,-0.79548173316973,87.2096556900926,80.44243321167633,True
570663,422.0,-0.08417523230829028,98.78854139011787,95.97788007266064,True
570666,1698.0,-0.6285648177640448,89.72865059288748,84.08801899831539,True
570731,17.0,-2.2047188586756796,67.39608738836102,49.6636782708598,False
571439,51.0,-0.4986845821125968,91.93864478646833,86.92469699410422,True
571446,149.0,-0.2058493949161912,96.46293425170512,93.32042862906977,True
571466,60.0,0.8215797109859088,113.77095917465392,115.76022112195457,True
571479,1647.0,-0.3718218654209827,94.14799281522657,89.69547020005106,True
571510,1441.0,-0.5091926836218261,91.70518149873685,86.69519248035557,True
571527,83.0,-1.0270015262897454,83.11448096232728,75.38587399434012,True
571539,623.0,-0.07714076251647324,100.36782979960837,96.13151796506514,True
571578,7592.0,-0.9732937423347633,83.75973007135927,76.55889072150818,True
571616,102.0,-0.7452138654270087,87.69751979621756,81.54031968844305,True
571656,2875.0,0.057554832698812966,100.85690595378644,99.07336688580676,True
571670,2619.0,0.6280925600648354,110.57766798291885,111.53432223339215,True
571704,67.0,0.07470715012920565,101.09098068550112,99.44798586603525,True
571710,1179.0,-0.06074963633172056,99.15008421716658,96.48951197963765,True
571760,5919.0,0.2757408127941095,104.43647716508391,103.83870601243812,True
571771,9.0,1.3008197543090039,122.13343273195422,126.22716922053812,False
571800,1759.0,-0.8319927185279773,86.3696412029523,79.64500696548247,True
571863,769.0,-0.6075078340412466,90.08714174719634,84.5479187058001,True
571875,8.0,-1.2945061380427134,75.95819508315707,69.54338039147902,False
571882,2336.0,-0.03271166169619516,99.45073033193029,97.10188156224699,True
571901,1818.0,0.651476128922251,110.44436997748097,112.04503623778349,True
571912,80.0,-0.6420471478241426,86.59655385634815,83.79355518847078,True
571917,61.0,0.58329459631527,109.31307210525524,110.55590240386883,True
571927,3420.0,-0.29231401729836737,94.9998900471349,91.43197893158128,True
571945,8355.0,-0.6502877624390926,89.46304098400257,83.61357422344746,True
571946,1438.0,-0.33636814729373476,94.30774007117229,90.46980496758536,True
571948,2937.0,0.7283284148889697,112.44053413095163,113.72354557705594,True
571976,43.0,-0.241482254723213,96.50481731240836,92.54218127808045,False
572008,19.0,0.502403119651549,108.65338531422326,108.78917422734597,False
572020,3383.0,-0.21708970904995567,96.38970930414762,93.07493206364488,True
572070,708.0,0.994870583551209,115.96641360535276,119.54501872885321,True
572096,20.0,-0.6954572587075412,88.79663282624809,82.62703985582102,False
572125,295.0,-0.4639427300411194,92.42788727158052,87.68348409369486,True
572143,629.0,0.30082262307597407,104.82887767304831,104.38651083404358,True
572191,37.0,-2.777565972438878,54.94731541758027,37.15228425919452,False
572193,1159.0,-0.8199048250498453,86.67211672962478,79.909015274929,True
572362,40.0,-1.0689331476880983,82.64654005175846,74.47005714852175,False
572383,25.0,0.7437183471764536,111.97277750482013,114.05967279500881,False
572403,1546.0,-0.05052071967672075,99.07086292590746,96.71291889486581,True
572703,289.0,0.041816926144070864,100.67780610690613,98.72963965895276,True
572816,18.0,-0.435741373965454,91.95026773155796,88.2994220447618,False
572888,105.0,-0.5055864221380565,91.9015400683193,86.77395583142865,True
572955,2095.0,0.6862116519640237,110.9086451752922,112.80368510680188,True
572971,2131.0,0.7003934202007649,112.0984831922308,113.113425150749,True
573009,2203.0,0.8576495138438373,114.03076896773847,116.54801162423016,True
573124,2691.0,-0.6622484080819883,89.23132217430039,83.35234509847358,True
573131,14.0,-0.4673251903219349,92.04846741473978,87.60960872226445,False
573186,6394.0,0.3738383175041109,106.13417021173925,105.98122624776809,True
573204,2101.0,0.5178195546397049,108.39874531542426,109.12588028339108,True
573668,234.0,0.23637559401863545,103.83932047799125,102.97894125038863,True
579328,6921.0,0.5446995200490089,108.85885765525961,109.71295810952597,True
592094,2630.0,0.405052270312622,106.6209336708495,106.66296148369047,True
592145,17.0,0.9048528773861326,114.53436656216199,117.578967119622,False
592155,559.0,0.8458930889988153,113.70203629206112,116.2912428287337,True
592169,154.0,-0.38700912107337465,93.52895032000062,89.36376958594704,True
592222,54.0,1.0557902210500139,118.31569004867595,120.8755475374708,True
592229,735.0,-0.5416202477541182,91.30010554309762,85.98695109805655,True
592230,3.0,-1.0455055779250848,83.03438330426094,74.98173216441788,False
592254,312.0,0.7768906263385826,112.81293763102687,114.78417929053062,True
592288,192.0,0.05757158749499943,101.83648394610259,99.0737328226364,True
592332,8131.0,-0.14669850833107073,97.6222080755115,94.61232664238801,True
592346,451.0,-0.22586294723140596,96.15124650780275,92.883318215885,True
592351,6055.0,-0.281663451545114,95.42364899689628,91.6645949671422,True
592390,453.0,0.17355644999455105,102.63300823752623,101.60692584963414,True
592426,1114.0,1.4828852888330921,123.52945041801365,130.2036117715203,True
592454,1319.0,1.2565242715837692,120.5233266607407,125.25972393889631,True
592473,410.0,1.2493518033529443,121.3953853110724,125.10307206108115,True
592527,41.0,-1.2660366599756985,79.08749093633519,70.16517432016437,False
592662,3384.0,-0.5641137173459222,90.9614640838432,85.4956775034255,True
592712,54.0,-1.192401730629531,81.06427951152013,71.77341427099333,True
592716,1734.0,-0.65741417537544,88.7169321810274,83.4579282264715,True
592717,1070.0,-0.3637117581210858,93.75150753368355,89.8726007912123,True
592741,1303.0,-0.5266326860658133,91.25355935264727,86.31429025199708,True
